Gamma     = 0.99 , alpha    = 0.1 , episodes            = 500
n actions = 5    , n states = 605 , n state action pair = 3025

row	 	 x	 	y	 	theta	 	actions	 	best action	 	Q Table Values
428	 	-4	 	1	 	0	 	3	 	2	 	-1
429	 	-4	 	1	 	0	 	4	 	0	 	-0.489
430	 	-4	 	1	 	1.571	 	0	 	0	 	-0.3994
431	 	-4	 	1	 	1.571	 	1	 	1	 	-0.4903
432	 	-4	 	1	 	1.571	 	2	 	0	 	-0.4884
433	 	-4	 	1	 	1.571	 	3	 	2	 	-0.4138
434	 	-4	 	1	 	1.571	 	4	 	0	 	-0.4718
435	 	-4	 	1	 	3.142	 	0	 	0	 	-0.3994
436	 	-4	 	1	 	3.142	 	1	 	1	 	-0.4001
437	 	-4	 	1	 	3.142	 	2	 	0	 	-0.4697
438	 	-4	 	1	 	3.142	 	3	 	2	 	-0.4252
439	 	-4	 	1	 	3.142	 	4	 	0	 	-0.3953
440	 	-4	 	1	 	4.712	 	0	 	0	 	-1.49
441	 	-4	 	1	 	4.712	 	1	 	1	 	-1.274
442	 	-4	 	1	 	4.712	 	2	 	0	 	-1.526
443	 	-4	 	1	 	4.712	 	3	 	2	 	-1.92
444	 	-4	 	1	 	4.712	 	4	 	0	 	-1.493
445	 	-4	 	1	 	6.283	 	0	 	0	 	-1.388
446	 	-4	 	1	 	6.283	 	1	 	1	 	-1.414
447	 	-4	 	1	 	6.283	 	2	 	0	 	-1.413
448	 	-4	 	1	 	6.283	 	3	 	2	 	-1.429
449	 	-4	 	1	 	6.283	 	4	 	0	 	-4.132
450	 	-4	 	2	 	0	 	0	 	0	 	-0.5985
451	 	-4	 	2	 	0	 	1	 	1	 	-0.5895
452	 	-4	 	2	 	0	 	2	 	0	 	-0.499
453	 	-4	 	2	 	0	 	3	 	2	 	-1
454	 	-4	 	2	 	0	 	4	 	0	 	-0.588
455	 	-4	 	2	 	1.571	 	0	 	0	 	-0.4891
456	 	-4	 	2	 	1.571	 	1	 	1	 	-0.4918
457	 	-4	 	2	 	1.571	 	2	 	0	 	-0.4971
458	 	-4	 	2	 	1.571	 	3	 	2	 	-0.5134
459	 	-4	 	2	 	1.571	 	4	 	0	 	-0.5732
460	 	-4	 	2	 	3.142	 	0	 	0	 	-0.3994
461	 	-4	 	2	 	3.142	 	1	 	1	 	-0.4092
462	 	-4	 	2	 	3.142	 	2	 	0	 	-0.4801
463	 	-4	 	2	 	3.142	 	3	 	2	 	-0.4349
464	 	-4	 	2	 	3.142	 	4	 	0	 	-0.4668
465	 	-4	 	2	 	4.712	 	0	 	0	 	-1.74
466	 	-4	 	2	 	4.712	 	1	 	1	 	-1.799
467	 	-4	 	2	 	4.712	 	2	 	0	 	-1.768
468	 	-4	 	2	 	4.712	 	3	 	2	 	-2.767
469	 	-4	 	2	 	4.712	 	4	 	0	 	-1.779
470	 	-4	 	2	 	6.283	 	0	 	0	 	-1.677
471	 	-4	 	2	 	6.283	 	1	 	1	 	-1.649
472	 	-4	 	2	 	6.283	 	2	 	0	 	-1.658
473	 	-4	 	2	 	6.283	 	3	 	2	 	-1.678
474	 	-4	 	2	 	6.283	 	4	 	0	 	-1.94
475	 	-4	 	3	 	0	 	0	 	0	 	-0.5985
476	 	-4	 	3	 	0	 	1	 	1	 	-0.609
477	 	-4	 	3	 	0	 	2	 	0	 	-0.6576
478	 	-4	 	3	 	0	 	3	 	2	 	-1
479	 	-4	 	3	 	0	 	4	 	0	 	-0.6798
480	 	-4	 	3	 	1.571	 	0	 	0	 	-0.5886
481	 	-4	 	3	 	1.571	 	1	 	1	 	-0.5934
482	 	-4	 	3	 	1.571	 	2	 	0	 	-0.5739
483	 	-4	 	3	 	1.571	 	3	 	2	 	-0.6317
484	 	-4	 	3	 	1.571	 	4	 	0	 	-0.657
485	 	-4	 	3	 	3.142	 	0	 	0	 	-0.4891
486	 	-4	 	3	 	3.142	 	1	 	1	 	-0.4845
487	 	-4	 	3	 	3.142	 	2	 	0	 	-0.4793
488	 	-4	 	3	 	3.142	 	3	 	2	 	-0.5407
489	 	-4	 	3	 	3.142	 	4	 	0	 	-0.6873
490	 	-4	 	3	 	4.712	 	0	 	0	 	-1.873
491	 	-4	 	3	 	4.712	 	1	 	1	 	-1.939
492	 	-4	 	3	 	4.712	 	2	 	0	 	-1.951
493	 	-4	 	3	 	4.712	 	3	 	2	 	-1.999
494	 	-4	 	3	 	4.712	 	4	 	0	 	-1.893
495	 	-4	 	3	 	6.283	 	0	 	0	 	-1.775
496	 	-4	 	3	 	6.283	 	1	 	1	 	-1.76
497	 	-4	 	3	 	6.283	 	2	 	0	 	-1.705
498	 	-4	 	3	 	6.283	 	3	 	2	 	-1.743
499	 	-4	 	3	 	6.283	 	4	 	0	 	-4.878
500	 	-4	 	4	 	0	 	0	 	0	 	-0.6881
501	 	-4	 	4	 	0	 	1	 	1	 	-0.6573
502	 	-4	 	4	 	0	 	2	 	0	 	-0.6273
503	 	-4	 	4	 	0	 	3	 	2	 	-1
504	 	-4	 	4	 	0	 	4	 	0	 	-0.6935
505	 	-4	 	4	 	1.571	 	0	 	0	 	-0.5985
506	 	-4	 	4	 	1.571	 	1	 	1	 	-0.6058
507	 	-4	 	4	 	1.571	 	2	 	0	 	-0.6808
508	 	-4	 	4	 	1.571	 	3	 	2	 	-0.6153
509	 	-4	 	4	 	1.571	 	4	 	0	 	-0.6512
510	 	-4	 	4	 	3.142	 	0	 	0	 	-0.499
511	 	-4	 	4	 	3.142	 	1	 	1	 	-0.5011
512	 	-4	 	4	 	3.142	 	2	 	0	 	-0.4796
513	 	-4	 	4	 	3.142	 	3	 	2	 	-0.5509
514	 	-4	 	4	 	3.142	 	4	 	0	 	-0.4503
515	 	-4	 	4	 	4.712	 	0	 	0	 	-2.057
516	 	-4	 	4	 	4.712	 	1	 	1	 	-2.059
517	 	-4	 	4	 	4.712	 	2	 	0	 	-2.065
518	 	-4	 	4	 	4.712	 	3	 	2	 	-4.82
519	 	-4	 	4	 	4.712	 	4	 	0	 	-2.042
520	 	-4	 	4	 	6.283	 	0	 	0	 	-1.981
521	 	-4	 	4	 	6.283	 	1	 	1	 	-1.979
522	 	-4	 	4	 	6.283	 	2	 	0	 	-2.02
523	 	-4	 	4	 	6.283	 	3	 	2	 	-2.033
524	 	-4	 	4	 	6.283	 	4	 	0	 	-2.765
525	 	-4	 	5	 	0	 	0	 	0	 	-0.5985
526	 	-4	 	5	 	0	 	1	 	1	 	-0.6652
527	 	-4	 	5	 	0	 	2	 	0	 	-0.5989
528	 	-4	 	5	 	0	 	3	 	2	 	-1
529	 	-4	 	5	 	0	 	4	 	0	 	-0.6834
530	 	-4	 	5	 	1.571	 	0	 	0	 	-0.5985
531	 	-4	 	5	 	1.571	 	1	 	1	 	-1
532	 	-4	 	5	 	1.571	 	2	 	0	 	-0.6662
533	 	-4	 	5	 	1.571	 	3	 	2	 	-0.6195
534	 	-4	 	5	 	1.571	 	4	 	0	 	-0.6536
535	 	-4	 	5	 	3.142	 	0	 	0	 	-0.499
536	 	-4	 	5	 	3.142	 	1	 	1	 	-0.4849
537	 	-4	 	5	 	3.142	 	2	 	0	 	-0.4966
538	 	-4	 	5	 	3.142	 	3	 	2	 	-0.5313
539	 	-4	 	5	 	3.142	 	4	 	0	 	-0.7129
540	 	-4	 	5	 	4.712	 	0	 	0	 	-2.055
541	 	-4	 	5	 	4.712	 	1	 	1	 	-2.131
542	 	-4	 	5	 	4.712	 	2	 	0	 	-2.795
543	 	-4	 	5	 	4.712	 	3	 	2	 	-2.898
544	 	-4	 	5	 	4.712	 	4	 	0	 	-2.092
545	 	-4	 	5	 	6.283	 	0	 	0	 	-2.051
546	 	-4	 	5	 	6.283	 	1	 	1	 	-2.015
547	 	-4	 	5	 	6.283	 	2	 	0	 	-2.072
548	 	-4	 	5	 	6.283	 	3	 	2	 	-2.005
549	 	-4	 	5	 	6.283	 	4	 	0	 	-2.926
550	 	-3	 	-5	 	0	 	0	 	0	 	-0.499
551	 	-3	 	-5	 	0	 	1	 	1	 	-0.4891
552	 	-3	 	-5	 	0	 	2	 	0	 	-0.5
553	 	-3	 	-5	 	0	 	3	 	2	 	-1
554	 	-3	 	-5	 	0	 	4	 	0	 	-0.4011
555	 	-3	 	-5	 	1.571	 	0	 	0	 	-0.3994
556	 	-3	 	-5	 	1.571	 	1	 	1	 	-0.3994
557	 	-3	 	-5	 	1.571	 	2	 	0	 	-1
558	 	-3	 	-5	 	1.571	 	3	 	2	 	-0.3265
559	 	-3	 	-5	 	1.571	 	4	 	0	 	-0.3916
560	 	-3	 	-5	 	3.142	 	0	 	0	 	-0.2997
561	 	-3	 	-5	 	3.142	 	1	 	1	 	-0.2909
562	 	-3	 	-5	 	3.142	 	2	 	0	 	-0.2995
563	 	-3	 	-5	 	3.142	 	3	 	2	 	-0.3105
564	 	-3	 	-5	 	3.142	 	4	 	0	 	-0.5031
565	 	-3	 	-5	 	4.712	 	0	 	0	 	-2.142
566	 	-3	 	-5	 	4.712	 	1	 	1	 	-3.504
567	 	-3	 	-5	 	4.712	 	2	 	0	 	-2.139
568	 	-3	 	-5	 	4.712	 	3	 	2	 	-4.19
569	 	-3	 	-5	 	4.712	 	4	 	0	 	-2.157
570	 	-3	 	-5	 	6.283	 	0	 	0	 	-2.079
571	 	-3	 	-5	 	6.283	 	1	 	1	 	-2.121
572	 	-3	 	-5	 	6.283	 	2	 	0	 	-2.122
573	 	-3	 	-5	 	6.283	 	3	 	2	 	-2.128
574	 	-3	 	-5	 	6.283	 	4	 	0	 	-3.522
575	 	-3	 	-4	 	0	 	0	 	0	 	-0.3895
576	 	-3	 	-4	 	0	 	1	 	1	 	-0.3824
577	 	-3	 	-4	 	0	 	2	 	0	 	-0.3994
578	 	-3	 	-4	 	0	 	3	 	2	 	-1.91
579	 	-3	 	-4	 	0	 	4	 	0	 	-0.3815
580	 	-3	 	-4	 	1.571	 	0	 	0	 	-0.3895
581	 	-3	 	-4	 	1.571	 	1	 	1	 	-0.3905
582	 	-3	 	-4	 	1.571	 	2	 	0	 	-0.3895
583	 	-3	 	-4	 	1.571	 	3	 	2	 	-0.3157
584	 	-3	 	-4	 	1.571	 	4	 	0	 	-0.3994
585	 	-3	 	-4	 	3.142	 	0	 	0	 	-0.3994
586	 	-3	 	-4	 	3.142	 	1	 	1	 	-0.4003
587	 	-3	 	-4	 	3.142	 	2	 	0	 	-0.2997
588	 	-3	 	-4	 	3.142	 	3	 	2	 	-0.3166
589	 	-3	 	-4	 	3.142	 	4	 	0	 	-0.4979
590	 	-3	 	-4	 	4.712	 	0	 	0	 	-1.97
591	 	-3	 	-4	 	4.712	 	1	 	1	 	-2.048
592	 	-3	 	-4	 	4.712	 	2	 	0	 	-2.028
593	 	-3	 	-4	 	4.712	 	3	 	2	 	-2.935
594	 	-3	 	-4	 	4.712	 	4	 	0	 	-1.96
595	 	-3	 	-4	 	6.283	 	0	 	0	 	-2.079
596	 	-3	 	-4	 	6.283	 	1	 	1	 	-2.092
597	 	-3	 	-4	 	6.283	 	2	 	0	 	-2.056
598	 	-3	 	-4	 	6.283	 	3	 	2	 	-2.027
599	 	-3	 	-4	 	6.283	 	4	 	0	 	-4.115
600	 	-3	 	-3	 	0	 	0	 	0	 	-0.3994
601	 	-3	 	-3	 	0	 	1	 	1	 	-0.3806
602	 	-3	 	-3	 	0	 	2	 	0	 	-0.3984
603	 	-3	 	-3	 	0	 	3	 	2	 	-1
604	 	-3	 	-3	 	0	 	4	 	0	 	-0.3994
605	 	-3	 	-3	 	1.571	 	0	 	0	 	-0.3994
606	 	-3	 	-3	 	1.571	 	1	 	1	 	-0.3985
607	 	-3	 	-3	 	1.571	 	2	 	0	 	-0.3994
608	 	-3	 	-3	 	1.571	 	3	 	2	 	-0.3185
609	 	-3	 	-3	 	1.571	 	4	 	0	 	-0.3815
610	 	-3	 	-3	 	3.142	 	0	 	0	 	-0.2997
611	 	-3	 	-3	 	3.142	 	1	 	1	 	-0.2997
612	 	-3	 	-3	 	3.142	 	2	 	0	 	-0.2987
613	 	-3	 	-3	 	3.142	 	3	 	2	 	-0.3274
614	 	-3	 	-3	 	3.142	 	4	 	0	 	-0.2249
615	 	-3	 	-3	 	4.712	 	0	 	0	 	-1.775
616	 	-3	 	-3	 	4.712	 	1	 	1	 	-1.733
617	 	-3	 	-3	 	4.712	 	2	 	0	 	-1.767
618	 	-3	 	-3	 	4.712	 	3	 	2	 	-2.821
619	 	-3	 	-3	 	4.712	 	4	 	0	 	-1.824
620	 	-3	 	-3	 	6.283	 	0	 	0	 	-1.729
621	 	-3	 	-3	 	6.283	 	1	 	1	 	-1.744
622	 	-3	 	-3	 	6.283	 	2	 	0	 	-1.8
623	 	-3	 	-3	 	6.283	 	3	 	2	 	-1.77
624	 	-3	 	-3	 	6.283	 	4	 	0	 	-3.506
625	 	-3	 	-2	 	0	 	0	 	0	 	-0.2997
626	 	-3	 	-2	 	0	 	1	 	1	 	-0.3727
627	 	-3	 	-2	 	0	 	2	 	0	 	-0.2997
628	 	-3	 	-2	 	0	 	3	 	2	 	-1
629	 	-3	 	-2	 	0	 	4	 	0	 	-0.3895
630	 	-3	 	-2	 	1.571	 	0	 	0	 	-0.2997
631	 	-3	 	-2	 	1.571	 	1	 	1	 	-0.3907
632	 	-3	 	-2	 	1.571	 	2	 	0	 	-0.3806
633	 	-3	 	-2	 	1.571	 	3	 	2	 	-0.3166
634	 	-3	 	-2	 	1.571	 	4	 	0	 	-0.2975
635	 	-3	 	-2	 	3.142	 	0	 	0	 	-0.1999
636	 	-3	 	-2	 	3.142	 	1	 	1	 	-0.2908
637	 	-3	 	-2	 	3.142	 	2	 	0	 	-0.1999
638	 	-3	 	-2	 	3.142	 	3	 	2	 	-0.2088
639	 	-3	 	-2	 	3.142	 	4	 	0	 	-0.3907
640	 	-3	 	-2	 	4.712	 	0	 	0	 	-1.416
641	 	-3	 	-2	 	4.712	 	1	 	1	 	-1.44
642	 	-3	 	-2	 	4.712	 	2	 	0	 	-1.2
643	 	-3	 	-2	 	4.712	 	3	 	2	 	-1.962
644	 	-3	 	-2	 	4.712	 	4	 	0	 	-1.408
645	 	-3	 	-2	 	6.283	 	0	 	0	 	-1.376
646	 	-3	 	-2	 	6.283	 	1	 	1	 	-1.417
647	 	-3	 	-2	 	6.283	 	2	 	0	 	-1.432
648	 	-3	 	-2	 	6.283	 	3	 	2	 	-1.459
649	 	-3	 	-2	 	6.283	 	4	 	0	 	-1.927
650	 	-3	 	-1	 	0	 	0	 	0	 	-0.3994
651	 	-3	 	-1	 	0	 	1	 	1	 	-0.3716
652	 	-3	 	-1	 	0	 	2	 	0	 	-0.3158
653	 	-3	 	-1	 	0	 	3	 	2	 	-1
654	 	-3	 	-1	 	0	 	4	 	0	 	-0.3966
655	 	-3	 	-1	 	1.571	 	0	 	0	 	-0.3707
656	 	-3	 	-1	 	1.571	 	1	 	1	 	-0.3911
657	 	-3	 	-1	 	1.571	 	2	 	0	 	-0.2997
658	 	-3	 	-1	 	1.571	 	3	 	2	 	-0.3023
659	 	-3	 	-1	 	1.571	 	4	 	0	 	-0.3815
660	 	-3	 	-1	 	3.142	 	0	 	0	 	-0.2997
661	 	-3	 	-1	 	3.142	 	1	 	1	 	-0.2009
662	 	-3	 	-1	 	3.142	 	2	 	0	 	-0.2898
663	 	-3	 	-1	 	3.142	 	3	 	2	 	-0.2177
664	 	-3	 	-1	 	3.142	 	4	 	0	 	-0.2025
665	 	-3	 	-1	 	4.712	 	0	 	0	 	-0.9955
666	 	-3	 	-1	 	4.712	 	1	 	1	 	-1.004
667	 	-3	 	-1	 	4.712	 	2	 	0	 	1.541
668	 	-3	 	-1	 	4.712	 	3	 	2	 	-2.73
669	 	-3	 	-1	 	4.712	 	4	 	0	 	-1.009
670	 	-3	 	-1	 	6.283	 	0	 	0	 	-1.183
671	 	-3	 	-1	 	6.283	 	1	 	1	 	-1.14
672	 	-3	 	-1	 	6.283	 	2	 	0	 	-1.13
673	 	-3	 	-1	 	6.283	 	3	 	2	 	-0.9587
674	 	-3	 	-1	 	6.283	 	4	 	0	 	-4.185
675	 	-3	 	0	 	0	 	0	 	0	 	-0.2997
676	 	-3	 	0	 	0	 	1	 	1	 	-0.3242
677	 	-3	 	0	 	0	 	2	 	0	 	-0.3067
678	 	-3	 	0	 	0	 	3	 	2	 	-1
679	 	-3	 	0	 	0	 	4	 	0	 	-0.2997
680	 	-3	 	0	 	1.571	 	0	 	0	 	-0.2997
681	 	-3	 	0	 	1.571	 	1	 	1	 	-0.2997
682	 	-3	 	0	 	1.571	 	2	 	0	 	-0.3727
683	 	-3	 	0	 	1.571	 	3	 	2	 	-0.2987
684	 	-3	 	0	 	1.571	 	4	 	0	 	-0.3613
685	 	-3	 	0	 	3.142	 	0	 	0	 	-0.1999
686	 	-3	 	0	 	3.142	 	1	 	1	 	-0.19
687	 	-3	 	0	 	3.142	 	2	 	0	 	-0.19
688	 	-3	 	0	 	3.142	 	3	 	2	 	-0.2177
689	 	-3	 	0	 	3.142	 	4	 	0	 	0.7256
690	 	-3	 	0	 	4.712	 	0	 	0	 	-0.6881
691	 	-3	 	0	 	4.712	 	1	 	1	 	-0.7603
692	 	-3	 	0	 	4.712	 	2	 	0	 	-0.7001
693	 	-3	 	0	 	4.712	 	3	 	2	 	-3.496
694	 	-3	 	0	 	4.712	 	4	 	0	 	5.35
695	 	-3	 	0	 	6.283	 	0	 	0	 	-0.4891
696	 	-3	 	0	 	6.283	 	1	 	1	 	7.699
697	 	-3	 	0	 	6.283	 	2	 	0	 	-0.6378
698	 	-3	 	0	 	6.283	 	3	 	2	 	-0.4471
699	 	-3	 	0	 	6.283	 	4	 	0	 	-1
700	 	-3	 	1	 	0	 	0	 	0	 	-0.3994
701	 	-3	 	1	 	0	 	1	 	1	 	-0.3726
702	 	-3	 	1	 	0	 	2	 	0	 	-0.3995
703	 	-3	 	1	 	0	 	3	 	2	 	-1
704	 	-3	 	1	 	0	 	4	 	0	 	-0.4211
705	 	-3	 	1	 	1.571	 	0	 	0	 	-0.3895
706	 	-3	 	1	 	1.571	 	1	 	1	 	-0.475
707	 	-3	 	1	 	1.571	 	2	 	0	 	-0.3975
708	 	-3	 	1	 	1.571	 	3	 	2	 	-0.4057
709	 	-3	 	1	 	1.571	 	4	 	0	 	-0.3806
710	 	-3	 	1	 	3.142	 	0	 	0	 	-0.2898
711	 	-3	 	1	 	3.142	 	1	 	1	 	-0.3096
712	 	-3	 	1	 	3.142	 	2	 	0	 	-0.2933
713	 	-3	 	1	 	3.142	 	3	 	2	 	-0.3193
714	 	-3	 	1	 	3.142	 	4	 	0	 	-0.3582
715	 	-3	 	1	 	4.712	 	0	 	0	 	-1.061
716	 	-3	 	1	 	4.712	 	1	 	1	 	0.05994
717	 	-3	 	1	 	4.712	 	2	 	0	 	-1.015
718	 	-3	 	1	 	4.712	 	3	 	2	 	-3.537
719	 	-3	 	1	 	4.712	 	4	 	0	 	-1.025
720	 	-3	 	1	 	6.283	 	0	 	0	 	-1.095
721	 	-3	 	1	 	6.283	 	1	 	1	 	-1.099
722	 	-3	 	1	 	6.283	 	2	 	0	 	-1.178
723	 	-3	 	1	 	6.283	 	3	 	2	 	-1.066
724	 	-3	 	1	 	6.283	 	4	 	0	 	-4.785
725	 	-3	 	2	 	0	 	0	 	0	 	-0.499
726	 	-3	 	2	 	0	 	1	 	1	 	-0.489
727	 	-3	 	2	 	0	 	2	 	0	 	-0.499
728	 	-3	 	2	 	0	 	3	 	2	 	-1
729	 	-3	 	2	 	0	 	4	 	0	 	-0.5037
730	 	-3	 	2	 	1.571	 	0	 	0	 	-0.4891
731	 	-3	 	2	 	1.571	 	1	 	1	 	-0.5007
732	 	-3	 	2	 	1.571	 	2	 	0	 	-0.4889
733	 	-3	 	2	 	1.571	 	3	 	2	 	-0.4171
734	 	-3	 	2	 	1.571	 	4	 	0	 	-0.465
735	 	-3	 	2	 	3.142	 	0	 	0	 	-0.3994
736	 	-3	 	2	 	3.142	 	1	 	1	 	-0.3931
737	 	-3	 	2	 	3.142	 	2	 	0	 	-0.3896
738	 	-3	 	2	 	3.142	 	3	 	2	 	-0.4243
739	 	-3	 	2	 	3.142	 	4	 	0	 	-0.4185
740	 	-3	 	2	 	4.712	 	0	 	0	 	-1.391
741	 	-3	 	2	 	4.712	 	1	 	1	 	-1.332
742	 	-3	 	2	 	4.712	 	2	 	0	 	-1.438
743	 	-3	 	2	 	4.712	 	3	 	2	 	-3.526
744	 	-3	 	2	 	4.712	 	4	 	0	 	-1.344
745	 	-3	 	2	 	6.283	 	0	 	0	 	-1.292
746	 	-3	 	2	 	6.283	 	1	 	1	 	-1.292
747	 	-3	 	2	 	6.283	 	2	 	0	 	-1.372
748	 	-3	 	2	 	6.283	 	3	 	2	 	-1.371
749	 	-3	 	2	 	6.283	 	4	 	0	 	-1.96
750	 	-3	 	3	 	0	 	0	 	0	 	-0.499
751	 	-3	 	3	 	0	 	1	 	1	 	-0.5862
752	 	-3	 	3	 	0	 	2	 	0	 	-0.584
753	 	-3	 	3	 	0	 	3	 	2	 	-1
754	 	-3	 	3	 	0	 	4	 	0	 	-0.5906
755	 	-3	 	3	 	1.571	 	0	 	0	 	-0.499
756	 	-3	 	3	 	1.571	 	1	 	1	 	-0.4999
757	 	-3	 	3	 	1.571	 	2	 	0	 	-0.4867
758	 	-3	 	3	 	1.571	 	3	 	2	 	-0.5149
759	 	-3	 	3	 	1.571	 	4	 	0	 	-0.5575
760	 	-3	 	3	 	3.142	 	0	 	0	 	-0.3994
761	 	-3	 	3	 	3.142	 	1	 	1	 	-0.4944
762	 	-3	 	3	 	3.142	 	2	 	0	 	-0.3975
763	 	-3	 	3	 	3.142	 	3	 	2	 	-0.4333
764	 	-3	 	3	 	3.142	 	4	 	0	 	-0.4146
765	 	-3	 	3	 	4.712	 	0	 	0	 	-1.586
766	 	-3	 	3	 	4.712	 	1	 	1	 	-1.625
767	 	-3	 	3	 	4.712	 	2	 	0	 	-1.589
768	 	-3	 	3	 	4.712	 	3	 	2	 	-1.9
769	 	-3	 	3	 	4.712	 	4	 	0	 	-1.61
770	 	-3	 	3	 	6.283	 	0	 	0	 	-1.487
771	 	-3	 	3	 	6.283	 	1	 	1	 	-1.413
772	 	-3	 	3	 	6.283	 	2	 	0	 	-1.489
773	 	-3	 	3	 	6.283	 	3	 	2	 	-1.501
774	 	-3	 	3	 	6.283	 	4	 	0	 	-3.494
775	 	-3	 	4	 	0	 	0	 	0	 	-0.499
776	 	-3	 	4	 	0	 	1	 	1	 	-0.5053
777	 	-3	 	4	 	0	 	2	 	0	 	-0.6
778	 	-3	 	4	 	0	 	3	 	2	 	-1.9
779	 	-3	 	4	 	0	 	4	 	0	 	-0.5025
780	 	-3	 	4	 	1.571	 	0	 	0	 	-0.4891
781	 	-3	 	4	 	1.571	 	1	 	1	 	-0.4843
782	 	-3	 	4	 	1.571	 	2	 	0	 	-0.4914
783	 	-3	 	4	 	1.571	 	3	 	2	 	-0.5079
784	 	-3	 	4	 	1.571	 	4	 	0	 	-0.4708
785	 	-3	 	4	 	3.142	 	0	 	0	 	-0.3439
786	 	-3	 	4	 	3.142	 	1	 	1	 	-0.4003
787	 	-3	 	4	 	3.142	 	2	 	0	 	-0.3992
788	 	-3	 	4	 	3.142	 	3	 	2	 	-0.4229
789	 	-3	 	4	 	3.142	 	4	 	0	 	-0.4111
790	 	-3	 	4	 	4.712	 	0	 	0	 	-1.784
791	 	-3	 	4	 	4.712	 	1	 	1	 	-1.767
792	 	-3	 	4	 	4.712	 	2	 	0	 	-1.787
793	 	-3	 	4	 	4.712	 	3	 	2	 	-4.156
794	 	-3	 	4	 	4.712	 	4	 	0	 	-1.79
795	 	-3	 	4	 	6.283	 	0	 	0	 	-1.686
796	 	-3	 	4	 	6.283	 	1	 	1	 	-1.703
797	 	-3	 	4	 	6.283	 	2	 	0	 	-1.796
798	 	-3	 	4	 	6.283	 	3	 	2	 	-1.769
799	 	-3	 	4	 	6.283	 	4	 	0	 	-4.757
800	 	-3	 	5	 	0	 	0	 	0	 	-0.5985
801	 	-3	 	5	 	0	 	1	 	1	 	-0.5733
802	 	-3	 	5	 	0	 	2	 	0	 	-0.5956
803	 	-3	 	5	 	0	 	3	 	2	 	-1
804	 	-3	 	5	 	0	 	4	 	0	 	-0.6578
805	 	-3	 	5	 	1.571	 	0	 	0	 	-0.499
806	 	-3	 	5	 	1.571	 	1	 	1	 	-1
807	 	-3	 	5	 	1.571	 	2	 	0	 	-0.4956
808	 	-3	 	5	 	1.571	 	3	 	2	 	-0.5371
809	 	-3	 	5	 	1.571	 	4	 	0	 	-0.5581
810	 	-3	 	5	 	3.142	 	0	 	0	 	-0.3994
811	 	-3	 	5	 	3.142	 	1	 	1	 	-0.4879
812	 	-3	 	5	 	3.142	 	2	 	0	 	-0.4098
813	 	-3	 	5	 	3.142	 	3	 	2	 	-0.4333
814	 	-3	 	5	 	3.142	 	4	 	0	 	-0.4533
815	 	-3	 	5	 	4.712	 	0	 	0	 	-1.882
816	 	-3	 	5	 	4.712	 	1	 	1	 	-1.881
817	 	-3	 	5	 	4.712	 	2	 	0	 	-4.281
818	 	-3	 	5	 	4.712	 	3	 	2	 	-2.843
819	 	-3	 	5	 	4.712	 	4	 	0	 	-1.867
820	 	-3	 	5	 	6.283	 	0	 	0	 	-1.883
821	 	-3	 	5	 	6.283	 	1	 	1	 	-1.888
822	 	-3	 	5	 	6.283	 	2	 	0	 	-1.924
823	 	-3	 	5	 	6.283	 	3	 	2	 	-1.851
824	 	-3	 	5	 	6.283	 	4	 	0	 	-4.747
825	 	-2	 	-5	 	0	 	0	 	0	 	-0.3994
826	 	-2	 	-5	 	0	 	1	 	1	 	-0.3994
827	 	-2	 	-5	 	0	 	2	 	0	 	-0.4749
828	 	-2	 	-5	 	0	 	3	 	2	 	-1
829	 	-2	 	-5	 	0	 	4	 	0	 	-0.3914
830	 	-2	 	-5	 	1.571	 	0	 	0	 	-0.2997
831	 	-2	 	-5	 	1.571	 	1	 	1	 	-0.2997
832	 	-2	 	-5	 	1.571	 	2	 	0	 	-1
833	 	-2	 	-5	 	1.571	 	3	 	2	 	-0.3337
834	 	-2	 	-5	 	1.571	 	4	 	0	 	-0.2987
835	 	-2	 	-5	 	3.142	 	0	 	0	 	-0.1999
836	 	-2	 	-5	 	3.142	 	1	 	1	 	-0.2898
837	 	-2	 	-5	 	3.142	 	2	 	0	 	-0.2088
838	 	-2	 	-5	 	3.142	 	3	 	2	 	-0.2009
839	 	-2	 	-5	 	3.142	 	4	 	0	 	-0.4527
840	 	-2	 	-5	 	4.712	 	0	 	0	 	-1.872
841	 	-2	 	-5	 	4.712	 	1	 	1	 	-2.74
842	 	-2	 	-5	 	4.712	 	2	 	0	 	-1.93
843	 	-2	 	-5	 	4.712	 	3	 	2	 	-1.999
844	 	-2	 	-5	 	4.712	 	4	 	0	 	-1.879
845	 	-2	 	-5	 	6.283	 	0	 	0	 	-1.856
846	 	-2	 	-5	 	6.283	 	1	 	1	 	-1.877
847	 	-2	 	-5	 	6.283	 	2	 	0	 	-1.871
848	 	-2	 	-5	 	6.283	 	3	 	2	 	-1.93
849	 	-2	 	-5	 	6.283	 	4	 	0	 	-2.749
850	 	-2	 	-4	 	0	 	0	 	0	 	-0.2997
851	 	-2	 	-4	 	0	 	1	 	1	 	-0.3913
852	 	-2	 	-4	 	0	 	2	 	0	 	-0.3967
853	 	-2	 	-4	 	0	 	3	 	2	 	-1
854	 	-2	 	-4	 	0	 	4	 	0	 	-0.3015
855	 	-2	 	-4	 	1.571	 	0	 	0	 	-0.2997
856	 	-2	 	-4	 	1.571	 	1	 	1	 	-0.2809
