Gamma     = 0.99 , alpha    = 0.1 , episodes            = 50000
n actions = 3    , n states = 1089 , n state action pair = 3267

row	 	 x	 	 y	 	theta	 	actions	 	best action	 	Q Table
1185	 	-2	 	5	 	3.142	 	0	 	1	 	 	-6.228
1186	 	-2	 	5	 	3.142	 	1	 	1	 	 	9.87
1187	 	-2	 	5	 	3.142	 	2	 	1	 	 	-8.323
1188	 	-1	 	-5	 	-3.142	 	0	 	2	 	 	-4.278
1189	 	-1	 	-5	 	-3.142	 	1	 	2	 	 	-9.184
1190	 	-1	 	-5	 	-3.142	 	2	 	2	 	 	16
1191	 	-1	 	-5	 	-2.356	 	0	 	2	 	 	-7.881
1192	 	-1	 	-5	 	-2.356	 	1	 	2	 	 	-3.712
1193	 	-1	 	-5	 	-2.356	 	2	 	2	 	 	25.89
1194	 	-1	 	-5	 	-1.571	 	0	 	2	 	 	-9.028
1195	 	-1	 	-5	 	-1.571	 	1	 	2	 	 	-3.149
1196	 	-1	 	-5	 	-1.571	 	2	 	2	 	 	32.27
1197	 	-1	 	-5	 	-0.7854	 	0	 	2	 	 	-8.375
1198	 	-1	 	-5	 	-0.7854	 	1	 	2	 	 	-2.597
1199	 	-1	 	-5	 	-0.7854	 	2	 	2	 	 	37.53
1200	 	-1	 	-5	 	0	 	0	 	2	 	 	-1.852
1201	 	-1	 	-5	 	0	 	1	 	2	 	 	-1.822
1202	 	-1	 	-5	 	0	 	2	 	2	 	 	41.47
1203	 	-1	 	-5	 	0.7854	 	0	 	0	 	 	44.25
1204	 	-1	 	-5	 	0.7854	 	1	 	0	 	 	-1.111
1205	 	-1	 	-5	 	0.7854	 	2	 	0	 	 	-1.114
1206	 	-1	 	-5	 	1.571	 	0	 	1	 	 	-0.8748
1207	 	-1	 	-5	 	1.571	 	1	 	1	 	 	39.13
1208	 	-1	 	-5	 	1.571	 	2	 	1	 	 	-0.8086
1209	 	-1	 	-5	 	2.356	 	0	 	1	 	 	-0.8505
1210	 	-1	 	-5	 	2.356	 	1	 	1	 	 	32.88
1211	 	-1	 	-5	 	2.356	 	2	 	1	 	 	-0.9008
1212	 	-1	 	-5	 	3.142	 	0	 	1	 	 	-1.378
1213	 	-1	 	-5	 	3.142	 	1	 	1	 	 	25.11
1214	 	-1	 	-5	 	3.142	 	2	 	1	 	 	-1.919
1215	 	-1	 	-4	 	-3.142	 	0	 	2	 	 	-1.55
1216	 	-1	 	-4	 	-3.142	 	1	 	2	 	 	-1.999
1217	 	-1	 	-4	 	-3.142	 	2	 	2	 	 	18.73
1218	 	-1	 	-4	 	-2.356	 	0	 	2	 	 	-1.574
1219	 	-1	 	-4	 	-2.356	 	1	 	2	 	 	-1.425
1220	 	-1	 	-4	 	-2.356	 	2	 	2	 	 	31.57
1221	 	-1	 	-4	 	-1.571	 	0	 	2	 	 	-1.551
1222	 	-1	 	-4	 	-1.571	 	1	 	2	 	 	-1.376
1223	 	-1	 	-4	 	-1.571	 	2	 	2	 	 	40.54
1224	 	-1	 	-4	 	-0.7854	 	0	 	2	 	 	-1.403
1225	 	-1	 	-4	 	-0.7854	 	1	 	2	 	 	-1.34
1226	 	-1	 	-4	 	-0.7854	 	2	 	2	 	 	45.62
1227	 	-1	 	-4	 	0	 	0	 	0	 	 	47.81
1228	 	-1	 	-4	 	0	 	1	 	0	 	 	-1.047
1229	 	-1	 	-4	 	0	 	2	 	0	 	 	-1.089
1230	 	-1	 	-4	 	0.7854	 	0	 	1	 	 	-1.043
1231	 	-1	 	-4	 	0.7854	 	1	 	1	 	 	45.6
1232	 	-1	 	-4	 	0.7854	 	2	 	1	 	 	-1.039
1233	 	-1	 	-4	 	1.571	 	0	 	1	 	 	-0.9883
1234	 	-1	 	-4	 	1.571	 	1	 	1	 	 	39.38
1235	 	-1	 	-4	 	1.571	 	2	 	1	 	 	-0.8858
1236	 	-1	 	-4	 	2.356	 	0	 	1	 	 	-0.8869
1237	 	-1	 	-4	 	2.356	 	1	 	1	 	 	30.25
1238	 	-1	 	-4	 	2.356	 	2	 	1	 	 	-0.977
1239	 	-1	 	-4	 	3.142	 	0	 	1	 	 	-1.248
1240	 	-1	 	-4	 	3.142	 	1	 	1	 	 	18.3
1241	 	-1	 	-4	 	3.142	 	2	 	1	 	 	-1.999
1242	 	-1	 	-3	 	-3.142	 	0	 	2	 	 	-1.418
1243	 	-1	 	-3	 	-3.142	 	1	 	2	 	 	-4.695
1244	 	-1	 	-3	 	-3.142	 	2	 	2	 	 	17.9
1245	 	-1	 	-3	 	-2.356	 	0	 	2	 	 	-1.236
1246	 	-1	 	-3	 	-2.356	 	1	 	2	 	 	-1.208
1247	 	-1	 	-3	 	-2.356	 	2	 	2	 	 	33.46
1248	 	-1	 	-3	 	-1.571	 	0	 	2	 	 	-1.233
1249	 	-1	 	-3	 	-1.571	 	1	 	2	 	 	-1.157
1250	 	-1	 	-3	 	-1.571	 	2	 	2	 	 	41.32
1251	 	-1	 	-3	 	-0.7854	 	0	 	0	 	 	45.82
1252	 	-1	 	-3	 	-0.7854	 	1	 	0	 	 	-1.142
1253	 	-1	 	-3	 	-0.7854	 	2	 	0	 	 	-1.193
1254	 	-1	 	-3	 	0	 	0	 	1	 	 	-1.329
1255	 	-1	 	-3	 	0	 	1	 	1	 	 	42.87
1256	 	-1	 	-3	 	0	 	2	 	1	 	 	-1.312
1257	 	-1	 	-3	 	0.7854	 	0	 	1	 	 	-1.227
1258	 	-1	 	-3	 	0.7854	 	1	 	1	 	 	39.4
1259	 	-1	 	-3	 	0.7854	 	2	 	1	 	 	-1.208
1260	 	-1	 	-3	 	1.571	 	0	 	1	 	 	-1.343
1261	 	-1	 	-3	 	1.571	 	1	 	1	 	 	33.93
1262	 	-1	 	-3	 	1.571	 	2	 	1	 	 	-1.289
1263	 	-1	 	-3	 	2.356	 	0	 	1	 	 	-1.688
1264	 	-1	 	-3	 	2.356	 	1	 	1	 	 	24.12
1265	 	-1	 	-3	 	2.356	 	2	 	1	 	 	-1.685
1266	 	-1	 	-3	 	3.142	 	0	 	1	 	 	-2.189
1267	 	-1	 	-3	 	3.142	 	1	 	1	 	 	11.46
1268	 	-1	 	-3	 	3.142	 	2	 	1	 	 	-2.997
1269	 	-1	 	-2	 	-3.142	 	0	 	2	 	 	-1.521
1270	 	-1	 	-2	 	-3.142	 	1	 	2	 	 	-1.911
1271	 	-1	 	-2	 	-3.142	 	2	 	2	 	 	21.16
1272	 	-1	 	-2	 	-2.356	 	0	 	2	 	 	-1.471
1273	 	-1	 	-2	 	-2.356	 	1	 	2	 	 	-1.41
1274	 	-1	 	-2	 	-2.356	 	2	 	2	 	 	33.91
1275	 	-1	 	-2	 	-1.571	 	0	 	2	 	 	-1.235
1276	 	-1	 	-2	 	-1.571	 	1	 	2	 	 	-1.24
1277	 	-1	 	-2	 	-1.571	 	2	 	2	 	 	41.63
1278	 	-1	 	-2	 	-0.7854	 	0	 	0	 	 	44.66
1279	 	-1	 	-2	 	-0.7854	 	1	 	0	 	 	-1.149
1280	 	-1	 	-2	 	-0.7854	 	2	 	0	 	 	-1.124
1281	 	-1	 	-2	 	0	 	0	 	1	 	 	-1.337
1282	 	-1	 	-2	 	0	 	1	 	1	 	 	33.98
1283	 	-1	 	-2	 	0	 	2	 	1	 	 	-1.32
1284	 	-1	 	-2	 	0.7854	 	0	 	0	 	 	33.53
1285	 	-1	 	-2	 	0.7854	 	1	 	0	 	 	-1.358
1286	 	-1	 	-2	 	0.7854	 	2	 	0	 	 	-1.354
1287	 	-1	 	-2	 	1.571	 	0	 	1	 	 	-1.497
1288	 	-1	 	-2	 	1.571	 	1	 	1	 	 	24.49
1289	 	-1	 	-2	 	1.571	 	2	 	1	 	 	-1.568
1290	 	-1	 	-2	 	2.356	 	0	 	0	 	 	28.67
1291	 	-1	 	-2	 	2.356	 	1	 	0	 	 	-1.836
1292	 	-1	 	-2	 	2.356	 	2	 	0	 	 	-1.836
1293	 	-1	 	-2	 	3.142	 	0	 	1	 	 	-2.295
1294	 	-1	 	-2	 	3.142	 	1	 	1	 	 	16.79
1295	 	-1	 	-2	 	3.142	 	2	 	1	 	 	-2.997
1296	 	-1	 	-1	 	-3.142	 	0	 	2	 	 	-1.802
1297	 	-1	 	-1	 	-3.142	 	1	 	2	 	 	-3.477
1298	 	-1	 	-1	 	-3.142	 	2	 	2	 	 	17.36
1299	 	-1	 	-1	 	-2.356	 	0	 	2	 	 	-1.416
1300	 	-1	 	-1	 	-2.356	 	1	 	2	 	 	-1.465
1301	 	-1	 	-1	 	-2.356	 	2	 	2	 	 	29.13
1302	 	-1	 	-1	 	-1.571	 	0	 	0	 	 	36.53
1303	 	-1	 	-1	 	-1.571	 	1	 	0	 	 	-1.41
1304	 	-1	 	-1	 	-1.571	 	2	 	0	 	 	-1.385
1305	 	-1	 	-1	 	-0.7854	 	0	 	0	 	 	32.02
1306	 	-1	 	-1	 	-0.7854	 	1	 	0	 	 	-1.407
1307	 	-1	 	-1	 	-0.7854	 	2	 	0	 	 	-1.368
1308	 	-1	 	-1	 	0	 	0	 	0	 	 	37.19
1309	 	-1	 	-1	 	0	 	1	 	0	 	 	-1.387
1310	 	-1	 	-1	 	0	 	2	 	0	 	 	-1.35
1311	 	-1	 	-1	 	0.7854	 	0	 	0	 	 	35.42
1312	 	-1	 	-1	 	0.7854	 	1	 	0	 	 	-1.335
1313	 	-1	 	-1	 	0.7854	 	2	 	0	 	 	-1.333
1314	 	-1	 	-1	 	1.571	 	0	 	0	 	 	34.92
1315	 	-1	 	-1	 	1.571	 	1	 	0	 	 	-1.411
1316	 	-1	 	-1	 	1.571	 	2	 	0	 	 	-1.434
1317	 	-1	 	-1	 	2.356	 	0	 	1	 	 	-1.738
1318	 	-1	 	-1	 	2.356	 	1	 	1	 	 	30.61
1319	 	-1	 	-1	 	2.356	 	2	 	1	 	 	-1.777
1320	 	-1	 	-1	 	3.142	 	0	 	1	 	 	-2.1
1321	 	-1	 	-1	 	3.142	 	1	 	1	 	 	20.8
1322	 	-1	 	-1	 	3.142	 	2	 	1	 	 	-2.935
1323	 	-1	 	0	 	-3.142	 	0	 	2	 	 	-1.919
1324	 	-1	 	0	 	-3.142	 	1	 	2	 	 	-4.141
1325	 	-1	 	0	 	-3.142	 	2	 	2	 	 	18
1326	 	-1	 	0	 	-2.356	 	0	 	2	 	 	-1.598
1327	 	-1	 	0	 	-2.356	 	1	 	2	 	 	-1.661
1328	 	-1	 	0	 	-2.356	 	2	 	2	 	 	29.02
1329	 	-1	 	0	 	-1.571	 	0	 	2	 	 	-1.362
1330	 	-1	 	0	 	-1.571	 	1	 	2	 	 	-1.31
1331	 	-1	 	0	 	-1.571	 	2	 	2	 	 	35.27
1332	 	-1	 	0	 	-0.7854	 	0	 	2	 	 	-1.349
1333	 	-1	 	0	 	-0.7854	 	1	 	2	 	 	-1.361
1334	 	-1	 	0	 	-0.7854	 	2	 	2	 	 	39.36
1335	 	-1	 	0	 	0	 	0	 	0	 	 	42.86
1336	 	-1	 	0	 	0	 	1	 	0	 	 	-1.185
1337	 	-1	 	0	 	0	 	2	 	0	 	 	-1.176
1338	 	-1	 	0	 	0.7854	 	0	 	1	 	 	-1.27
1339	 	-1	 	0	 	0.7854	 	1	 	1	 	 	41.35
1340	 	-1	 	0	 	0.7854	 	2	 	1	 	 	-1.273
1341	 	-1	 	0	 	1.571	 	0	 	1	 	 	-1.259
1342	 	-1	 	0	 	1.571	 	1	 	1	 	 	38.95
1343	 	-1	 	0	 	1.571	 	2	 	1	 	 	-1.257
1344	 	-1	 	0	 	2.356	 	0	 	1	 	 	-1.481
1345	 	-1	 	0	 	2.356	 	1	 	1	 	 	35.86
1346	 	-1	 	0	 	2.356	 	2	 	1	 	 	-1.52
1347	 	-1	 	0	 	3.142	 	0	 	1	 	 	-1.811
1348	 	-1	 	0	 	3.142	 	1	 	1	 	 	27.19
1349	 	-1	 	0	 	3.142	 	2	 	1	 	 	-1.999
1350	 	-1	 	1	 	-3.142	 	0	 	2	 	 	-1.454
1351	 	-1	 	1	 	-3.142	 	1	 	2	 	 	-1.9
1352	 	-1	 	1	 	-3.142	 	2	 	2	 	 	29.83
1353	 	-1	 	1	 	-2.356	 	0	 	2	 	 	-1.285
1354	 	-1	 	1	 	-2.356	 	1	 	2	 	 	-1.3
1355	 	-1	 	1	 	-2.356	 	2	 	2	 	 	40.84
1356	 	-1	 	1	 	-1.571	 	0	 	2	 	 	-1.166
1357	 	-1	 	1	 	-1.571	 	1	 	2	 	 	-1.152
1358	 	-1	 	1	 	-1.571	 	2	 	2	 	 	42.86
1359	 	-1	 	1	 	-0.7854	 	0	 	0	 	 	44.31
1360	 	-1	 	1	 	-0.7854	 	1	 	0	 	 	-0.9977
1361	 	-1	 	1	 	-0.7854	 	2	 	0	 	 	-0.9802
1362	 	-1	 	1	 	0	 	0	 	1	 	 	-1.135
1363	 	-1	 	1	 	0	 	1	 	1	 	 	42.84
1364	 	-1	 	1	 	0	 	2	 	1	 	 	-1.128
1365	 	-1	 	1	 	0.7854	 	0	 	1	 	 	-1.316
1366	 	-1	 	1	 	0.7854	 	1	 	1	 	 	39.56
1367	 	-1	 	1	 	0.7854	 	2	 	1	 	 	-1.294
1368	 	-1	 	1	 	1.571	 	0	 	1	 	 	-1.314
1369	 	-1	 	1	 	1.571	 	1	 	1	 	 	36.8
1370	 	-1	 	1	 	1.571	 	2	 	1	 	 	-1.37
1371	 	-1	 	1	 	2.356	 	0	 	1	 	 	-1.786
1372	 	-1	 	1	 	2.356	 	1	 	1	 	 	33.89
1373	 	-1	 	1	 	2.356	 	2	 	1	 	 	-1.831
1374	 	-1	 	1	 	3.142	 	0	 	1	 	 	-2.377
1375	 	-1	 	1	 	3.142	 	1	 	1	 	 	29.22
1376	 	-1	 	1	 	3.142	 	2	 	1	 	 	-3.517
1377	 	-1	 	2	 	-3.142	 	0	 	2	 	 	-1.75
1378	 	-1	 	2	 	-3.142	 	1	 	2	 	 	-2.739
1379	 	-1	 	2	 	-3.142	 	2	 	2	 	 	30.7
1380	 	-1	 	2	 	-2.356	 	0	 	2	 	 	-1.598
1381	 	-1	 	2	 	-2.356	 	1	 	2	 	 	-1.598
1382	 	-1	 	2	 	-2.356	 	2	 	2	 	 	38.44
1383	 	-1	 	2	 	-1.571	 	0	 	0	 	 	41.38
1384	 	-1	 	2	 	-1.571	 	1	 	0	 	 	-1.418
1385	 	-1	 	2	 	-1.571	 	2	 	0	 	 	-1.469
1386	 	-1	 	2	 	-0.7854	 	0	 	1	 	 	-1.588
1387	 	-1	 	2	 	-0.7854	 	1	 	1	 	 	38.35
1388	 	-1	 	2	 	-0.7854	 	2	 	1	 	 	-1.654
1389	 	-1	 	2	 	0	 	0	 	1	 	 	-1.577
1390	 	-1	 	2	 	0	 	1	 	1	 	 	35
1391	 	-1	 	2	 	0	 	2	 	1	 	 	-1.642
1392	 	-1	 	2	 	0.7854	 	0	 	1	 	 	-2.031
1393	 	-1	 	2	 	0.7854	 	1	 	1	 	 	30.39
1394	 	-1	 	2	 	0.7854	 	2	 	1	 	 	-1.981
1395	 	-1	 	2	 	1.571	 	0	 	1	 	 	-2.507
1396	 	-1	 	2	 	1.571	 	1	 	1	 	 	16.25
1397	 	-1	 	2	 	1.571	 	2	 	1	 	 	-2.453
1398	 	-1	 	2	 	2.356	 	0	 	2	 	 	-2.94
1399	 	-1	 	2	 	2.356	 	1	 	2	 	 	-2.926
1400	 	-1	 	2	 	2.356	 	2	 	2	 	 	19.04
1401	 	-1	 	2	 	3.142	 	0	 	0	 	 	29.61
1402	 	-1	 	2	 	3.142	 	1	 	0	 	 	-2.834
1403	 	-1	 	2	 	3.142	 	2	 	0	 	 	-2.997
1404	 	-1	 	3	 	-3.142	 	0	 	2	 	 	-2.063
1405	 	-1	 	3	 	-3.142	 	1	 	2	 	 	-1.999
1406	 	-1	 	3	 	-3.142	 	2	 	2	 	 	25.06
1407	 	-1	 	3	 	-2.356	 	0	 	0	 	 	35.06
1408	 	-1	 	3	 	-2.356	 	1	 	0	 	 	-1.795
1409	 	-1	 	3	 	-2.356	 	2	 	0	 	 	-1.776
1410	 	-1	 	3	 	-1.571	 	0	 	0	 	 	39.65
1411	 	-1	 	3	 	-1.571	 	1	 	0	 	 	-1.673
1412	 	-1	 	3	 	-1.571	 	2	 	0	 	 	-1.646
1413	 	-1	 	3	 	-0.7854	 	0	 	1	 	 	-1.918
1414	 	-1	 	3	 	-0.7854	 	1	 	1	 	 	36.11
1415	 	-1	 	3	 	-0.7854	 	2	 	1	 	 	-1.933
1416	 	-1	 	3	 	0	 	0	 	1	 	 	-2.048
1417	 	-1	 	3	 	0	 	1	 	1	 	 	33.02
1418	 	-1	 	3	 	0	 	2	 	1	 	 	-2.078
1419	 	-1	 	3	 	0.7854	 	0	 	1	 	 	-2.598
1420	 	-1	 	3	 	0.7854	 	1	 	1	 	 	29.01
1421	 	-1	 	3	 	0.7854	 	2	 	1	 	 	-2.604
1422	 	-1	 	3	 	1.571	 	0	 	1	 	 	-3.286
1423	 	-1	 	3	 	1.571	 	1	 	1	 	 	23.72
1424	 	-1	 	3	 	1.571	 	2	 	1	 	 	-3.258
1425	 	-1	 	3	 	2.356	 	0	 	1	 	 	-3.863
1426	 	-1	 	3	 	2.356	 	1	 	1	 	 	13.41
1427	 	-1	 	3	 	2.356	 	2	 	1	 	 	-3.769
1428	 	-1	 	3	 	3.142	 	0	 	0	 	 	21.5
1429	 	-1	 	3	 	3.142	 	1	 	0	 	 	-4.078
1430	 	-1	 	3	 	3.142	 	2	 	0	 	 	-4.783
1431	 	-1	 	4	 	-3.142	 	0	 	2	 	 	-2.384
1432	 	-1	 	4	 	-3.142	 	1	 	2	 	 	-2.997
1433	 	-1	 	4	 	-3.142	 	2	 	2	 	 	23.05
1434	 	-1	 	4	 	-2.356	 	0	 	0	 	 	33.23
1435	 	-1	 	4	 	-2.356	 	1	 	0	 	 	-2.081
1436	 	-1	 	4	 	-2.356	 	2	 	0	 	 	-1.984
1437	 	-1	 	4	 	-1.571	 	0	 	0	 	 	37.37
1438	 	-1	 	4	 	-1.571	 	1	 	0	 	 	-1.893
1439	 	-1	 	4	 	-1.571	 	2	 	0	 	 	-1.937
1440	 	-1	 	4	 	-0.7854	 	0	 	1	 	 	-2.317
1441	 	-1	 	4	 	-0.7854	 	1	 	1	 	 	34.83
1442	 	-1	 	4	 	-0.7854	 	2	 	1	 	 	-2.359
1443	 	-1	 	4	 	0	 	0	 	1	 	 	-2.867
1444	 	-1	 	4	 	0	 	1	 	1	 	 	32.4
1445	 	-1	 	4	 	0	 	2	 	1	 	 	-2.79
1446	 	-1	 	4	 	0.7854	 	0	 	1	 	 	-3.441
1447	 	-1	 	4	 	0.7854	 	1	 	1	 	 	29.52
1448	 	-1	 	4	 	0.7854	 	2	 	1	 	 	-3.466
1449	 	-1	 	4	 	1.571	 	0	 	1	 	 	-4.17
1450	 	-1	 	4	 	1.571	 	1	 	1	 	 	24.79
1451	 	-1	 	4	 	1.571	 	2	 	1	 	 	-4.102
1452	 	-1	 	4	 	2.356	 	0	 	1	 	 	-4.742
1453	 	-1	 	4	 	2.356	 	1	 	1	 	 	18.77
1454	 	-1	 	4	 	2.356	 	2	 	1	 	 	-4.765
1455	 	-1	 	4	 	3.142	 	0	 	1	 	 	-5.182
1456	 	-1	 	4	 	3.142	 	1	 	1	 	 	9.527
1457	 	-1	 	4	 	3.142	 	2	 	1	 	 	-5.811
1458	 	-1	 	5	 	-3.142	 	0	 	2	 	 	-2.413
1459	 	-1	 	5	 	-3.142	 	1	 	2	 	 	-2.997
1460	 	-1	 	5	 	-3.142	 	2	 	2	 	 	18.53
1461	 	-1	 	5	 	-2.356	 	0	 	0	 	 	29.12
1462	 	-1	 	5	 	-2.356	 	1	 	0	 	 	-2.014
1463	 	-1	 	5	 	-2.356	 	2	 	0	 	 	-2.012
1464	 	-1	 	5	 	-1.571	 	0	 	0	 	 	34.59
1465	 	-1	 	5	 	-1.571	 	1	 	0	 	 	-2.007
1466	 	-1	 	5	 	-1.571	 	2	 	0	 	 	-2.002
1467	 	-1	 	5	 	-0.7854	 	0	 	1	 	 	-2.679
1468	 	-1	 	5	 	-0.7854	 	1	 	1	 	 	32.38
1469	 	-1	 	5	 	-0.7854	 	2	 	1	 	 	-2.734
1470	 	-1	 	5	 	0	 	0	 	1	 	 	-3.496
1471	 	-1	 	5	 	0	 	1	 	1	 	 	29.94
1472	 	-1	 	5	 	0	 	2	 	1	 	 	-3.474
1473	 	-1	 	5	 	0.7854	 	0	 	1	 	 	-7.004
1474	 	-1	 	5	 	0.7854	 	1	 	1	 	 	26.85
1475	 	-1	 	5	 	0.7854	 	2	 	1	 	 	-4.328
1476	 	-1	 	5	 	1.571	 	0	 	1	 	 	-8.465
1477	 	-1	 	5	 	1.571	 	1	 	1	 	 	22.04
1478	 	-1	 	5	 	1.571	 	2	 	1	 	 	-5.123
1479	 	-1	 	5	 	2.356	 	0	 	1	 	 	-8.644
1480	 	-1	 	5	 	2.356	 	1	 	1	 	 	15.59
1481	 	-1	 	5	 	2.356	 	2	 	1	 	 	-5.824
1482	 	-1	 	5	 	3.142	 	0	 	1	 	 	-6.32
1483	 	-1	 	5	 	3.142	 	1	 	1	 	 	7.519
1484	 	-1	 	5	 	3.142	 	2	 	1	 	 	-6.66
1485	 	0	 	-5	 	-3.142	 	0	 	2	 	 	-3.828
1486	 	0	 	-5	 	-3.142	 	1	 	2	 	 	-8.435
1487	 	0	 	-5	 	-3.142	 	2	 	2	 	 	19.22
1488	 	0	 	-5	 	-2.356	 	0	 	2	 	 	-6.401
1489	 	0	 	-5	 	-2.356	 	1	 	2	 	 	-3.507
1490	 	0	 	-5	 	-2.356	 	2	 	2	 	 	27.17
1491	 	0	 	-5	 	-1.571	 	0	 	2	 	 	-9.177
1492	 	0	 	-5	 	-1.571	 	1	 	2	 	 	-2.844
1493	 	0	 	-5	 	-1.571	 	2	 	2	 	 	33.69
1494	 	0	 	-5	 	-0.7854	 	0	 	2	 	 	-6.602
1495	 	0	 	-5	 	-0.7854	 	1	 	2	 	 	-2.301
1496	 	0	 	-5	 	-0.7854	 	2	 	2	 	 	39.02
1497	 	0	 	-5	 	0	 	0	 	2	 	 	-1.531
1498	 	0	 	-5	 	0	 	1	 	2	 	 	-1.647
1499	 	0	 	-5	 	0	 	2	 	2	 	 	43.18
1500	 	0	 	-5	 	0.7854	 	0	 	0	 	 	46.11
1501	 	0	 	-5	 	0.7854	 	1	 	0	 	 	-0.8183
1502	 	0	 	-5	 	0.7854	 	2	 	0	 	 	-0.8687
1503	 	0	 	-5	 	1.571	 	0	 	1	 	 	-0.5747
1504	 	0	 	-5	 	1.571	 	1	 	1	 	 	40.88
1505	 	0	 	-5	 	1.571	 	2	 	1	 	 	-0.5302
1506	 	0	 	-5	 	2.356	 	0	 	1	 	 	-0.7447
1507	 	0	 	-5	 	2.356	 	1	 	1	 	 	33.05
1508	 	0	 	-5	 	2.356	 	2	 	1	 	 	-0.7026
1509	 	0	 	-5	 	3.142	 	0	 	1	 	 	-1.108
1510	 	0	 	-5	 	3.142	 	1	 	1	 	 	20.18
1511	 	0	 	-5	 	3.142	 	2	 	1	 	 	-1.999
1512	 	0	 	-4	 	-3.142	 	0	 	2	 	 	-1.21
1513	 	0	 	-4	 	-3.142	 	1	 	2	 	 	-4.142
1514	 	0	 	-4	 	-3.142	 	2	 	2	 	 	17.74
1515	 	0	 	-4	 	-2.356	 	0	 	2	 	 	-1.063
1516	 	0	 	-4	 	-2.356	 	1	 	2	 	 	-0.9504
1517	 	0	 	-4	 	-2.356	 	2	 	2	 	 	34.02
1518	 	0	 	-4	 	-1.571	 	0	 	2	 	 	-1.242
1519	 	0	 	-4	 	-1.571	 	1	 	2	 	 	-0.8406
1520	 	0	 	-4	 	-1.571	 	2	 	2	 	 	41.77
1521	 	0	 	-4	 	-0.7854	 	0	 	2	 	 	-0.9021
1522	 	0	 	-4	 	-0.7854	 	1	 	2	 	 	-0.8258
1523	 	0	 	-4	 	-0.7854	 	2	 	2	 	 	47.65
1524	 	0	 	-4	 	0	 	0	 	0	 	 	49.47
1525	 	0	 	-4	 	0	 	1	 	0	 	 	-0.848
1526	 	0	 	-4	 	0	 	2	 	0	 	 	-0.7001
1527	 	0	 	-4	 	0.7854	 	0	 	1	 	 	-0.732
1528	 	0	 	-4	 	0.7854	 	1	 	1	 	 	46.68
1529	 	0	 	-4	 	0.7854	 	2	 	1	 	 	-0.7277
1530	 	0	 	-4	 	1.571	 	0	 	1	 	 	-0.6127
1531	 	0	 	-4	 	1.571	 	1	 	1	 	 	42.53
1532	 	0	 	-4	 	1.571	 	2	 	1	 	 	-0.6031
1533	 	0	 	-4	 	2.356	 	0	 	1	 	 	-0.5668
1534	 	0	 	-4	 	2.356	 	1	 	1	 	 	38.18
1535	 	0	 	-4	 	2.356	 	2	 	1	 	 	-0.5513
1536	 	0	 	-4	 	3.142	 	0	 	1	 	 	-0.7369
1537	 	0	 	-4	 	3.142	 	1	 	1	 	 	27.61
1538	 	0	 	-4	 	3.142	 	2	 	1	 	 	-1.91
1539	 	0	 	-3	 	-3.142	 	0	 	2	 	 	-1.003
1540	 	0	 	-3	 	-3.142	 	1	 	2	 	 	-1.9
1541	 	0	 	-3	 	-3.142	 	2	 	2	 	 	29.47
1542	 	0	 	-3	 	-2.356	 	0	 	2	 	 	-0.8121
1543	 	0	 	-3	 	-2.356	 	1	 	2	 	 	-0.852
1544	 	0	 	-3	 	-2.356	 	2	 	2	 	 	40.95
1545	 	0	 	-3	 	-1.571	 	0	 	2	 	 	-0.8851
1546	 	0	 	-3	 	-1.571	 	1	 	2	 	 	-0.7868
1547	 	0	 	-3	 	-1.571	 	2	 	2	 	 	43.93
1548	 	0	 	-3	 	-0.7854	 	0	 	0	 	 	46.73
1549	 	0	 	-3	 	-0.7854	 	1	 	0	 	 	-0.7122
1550	 	0	 	-3	 	-0.7854	 	2	 	0	 	 	-0.8493
1551	 	0	 	-3	 	0	 	0	 	1	 	 	-0.9908
1552	 	0	 	-3	 	0	 	1	 	1	 	 	43.75
1553	 	0	 	-3	 	0	 	2	 	1	 	 	-1.009
1554	 	0	 	-3	 	0.7854	 	0	 	1	 	 	-0.9726
1555	 	0	 	-3	 	0.7854	 	1	 	1	 	 	39.51
1556	 	0	 	-3	 	0.7854	 	2	 	1	 	 	-1.005
1557	 	0	 	-3	 	1.571	 	0	 	1	 	 	-1.132
1558	 	0	 	-3	 	1.571	 	1	 	1	 	 	33.98
1559	 	0	 	-3	 	1.571	 	2	 	1	 	 	-1.132
1560	 	0	 	-3	 	2.356	 	0	 	1	 	 	-1.503
1561	 	0	 	-3	 	2.356	 	1	 	1	 	 	26.44
1562	 	0	 	-3	 	2.356	 	2	 	1	 	 	-1.558
1563	 	0	 	-3	 	3.142	 	0	 	1	 	 	-2.067
1564	 	0	 	-3	 	3.142	 	1	 	1	 	 	14.41
1565	 	0	 	-3	 	3.142	 	2	 	1	 	 	-1.999
1566	 	0	 	-2	 	-3.142	 	0	 	2	 	 	-1.624
1567	 	0	 	-2	 	-3.142	 	1	 	2	 	 	-2.759
1568	 	0	 	-2	 	-3.142	 	2	 	2	 	 	20.31
1569	 	0	 	-2	 	-2.356	 	0	 	2	 	 	-1.202
1570	 	0	 	-2	 	-2.356	 	1	 	2	 	 	-1.222
1571	 	0	 	-2	 	-2.356	 	2	 	2	 	 	32.25
1572	 	0	 	-2	 	-1.571	 	0	 	2	 	 	-1.043
1573	 	0	 	-2	 	-1.571	 	1	 	2	 	 	-1.023
1574	 	0	 	-2	 	-1.571	 	2	 	2	 	 	38.99
1575	 	0	 	-2	 	-0.7854	 	0	 	0	 	 	44.27
